name,x,y,z,w,time stamp
Patient,-2.210983,0.4724901,-1.41908,-0.6193584,2020/9/2 11:09:20
Patient,1.401298E-45,NaN,NaN,NaN,2020/9/2 11:09:20
Patient,-2.210983,0.4724901,-1.41908,-0.6193584,2020/9/2 11:09:20
Patient,0,0,0,0.0304636,2020/9/2 11:09:20
Patient,0,0,0,0.0304636,2020/9/2 11:09:20
Patient,-2.210983,0.4628474,-1.467348,-0.6286025,2020/9/2 11:09:20
Patient,0,0,0,9.853224E-23,2020/9/2 11:09:20
Patient,-2.171676,0.4146341,-1.496309,-0.6286025,2020/9/2 11:09:20
Patient,0,2.421605E+07,0,2.421589E+07,2020/9/2 11:09:20
Patient,0,2.421605E+07,0,2.421589E+07,2020/9/2 11:09:20
Patient,-2.181503,0.4628474,-1.496309,-0.5823817,2020/9/2 11:09:20
Patient,0,0,NaN,NaN,2020/9/2 11:09:20
Patient,-2.191329,0.4724901,-1.52527,-0.6193584,2020/9/2 11:09:20
Patient,NaN,NaN,0,2.548075E+07,2020/9/2 11:09:20
Patient,NaN,NaN,0,2.548075E+07,2020/9/2 11:09:20
Patient,-2.201156,0.4821327,-1.486655,-0.6193584,2020/9/2 11:09:20
Patient,0,0,0,7.118596E-43,2020/9/2 11:09:20
Patient,-2.13237,0.4435621,-1.496309,-0.6840674,2020/9/2 11:09:20
Patient,NaN,NaN,NaN,NaN,2020/9/2 11:09:20
Patient,NaN,NaN,NaN,NaN,2020/9/2 11:09:20
Patient,-2.142197,0.4724901,-1.477002,-0.6378466,2020/9/2 11:09:20
Patient,0,0.4538901,0,0.453871,2020/9/2 11:09:20
Patient,-2.152023,0.501418,-1.505963,-0.6101142,2020/9/2 11:09:20
Patient,0,0,0,4.568233E-43,2020/9/2 11:09:20
Patient,0,0,0,4.568233E-43,2020/9/2 11:09:20
Patient,-2.210983,0.4532048,-1.554231,-0.5916259,2020/9/2 11:09:20
Patient,NaN,NaN,0,0,2020/9/2 11:09:20
Patient,-2.220809,0.4821327,-1.486655,-0.656335,2020/9/2 11:09:20
Patient,0,2.422366E+07,0,0,2020/9/2 11:09:20
Patient,0,2.422366E+07,0,0,2020/9/2 11:09:20
Patient,-2.171676,0.4724901,-1.467348,-0.6008701,2020/9/2 11:09:20
Patient,0,0.5213399,0,2.42291E+07,2020/9/2 11:09:20
Patient,-2.201156,0.4339195,-1.448041,-0.6470909,2020/9/2 11:09:21
Patient,0,2.421429E+07,0,0,2020/9/2 11:09:21
Patient,0,2.421429E+07,0,0,2020/9/2 11:09:21
Patient,-2.210983,0.4821327,-1.477002,-0.6378466,2020/9/2 11:09:21
Patient,0,0.03046036,0,0,2020/9/2 11:09:21
Patient,-2.191329,0.4532048,-1.52527,-0.6193584,2020/9/2 11:09:21
Patient,NaN,NaN,NaN,NaN,2020/9/2 11:09:21
Patient,NaN,NaN,NaN,NaN,2020/9/2 11:09:21
Patient,-2.152023,0.4821327,-1.448041,-0.6655791,2020/9/2 11:09:21
Patient,0,3.363116E-44,0,0,2020/9/2 11:09:21
Patient,-2.191329,0.501418,-1.505963,-0.6470909,2020/9/2 11:09:21
Patient,0,4.932571E-43,NaN,NaN,2020/9/2 11:09:21
Patient,0,4.932571E-43,NaN,NaN,2020/9/2 11:09:21
Patient,-2.122543,0.4242768,-1.505963,-0.6378466,2020/9/2 11:09:21
Patient,0,0,0,0.03046246,2020/9/2 11:09:21
Patient,-2.122543,0.4242768,-1.505963,-0.6378466,2020/9/2 11:09:21
Patient,-6.815916E-42,0.5171061,0,1.147944E-41,2020/9/2 11:09:21
Patient,-6.815916E-42,0.5171061,0,1.147944E-41,2020/9/2 11:09:21
Patient,-2.230636,0.4146341,-1.467348,-0.6286025,2020/9/2 11:09:21
Patient,0,3.490634E-41,0,0.03046193,2020/9/2 11:09:21
Patient,-2.152023,0.501418,-1.505963,-0.6286025,2020/9/2 11:09:21
Patient,0,2.036087E-42,0,0,2020/9/2 11:09:21
Patient,0,2.036087E-42,0,0,2020/9/2 11:09:21
Patient,-2.210983,0.4339195,-1.477002,-0.6101142,2020/9/2 11:09:21
Patient,0,1.894784E+07,0,3.679291E-40,2020/9/2 11:09:21
Patient,-2.201156,0.4628474,-1.534923,-0.6378466,2020/9/2 11:09:21
Patient,0,0,0,4.568233E-43,2020/9/2 11:09:21
Patient,0,0,0,4.568233E-43,2020/9/2 11:09:21
Patient,-2.201156,0.4339195,-1.505963,-0.6008701,2020/9/2 11:09:21
Patient,0,3.363116E-44,0,0,2020/9/2 11:09:21
Patient,-2.16185,0.4628474,-1.505963,-0.6470909,2020/9/2 11:09:21
Patient,0,2.520914E+07,0,0.5217414,2020/9/2 11:09:21
Patient,0,2.520914E+07,0,0.5217414,2020/9/2 11:09:21
Patient,-2.171676,0.4628474,-1.496309,-0.6470909,2020/9/2 11:09:21
Patient,0,0.5200486,0,0,2020/9/2 11:09:21
Patient,-2.16185,0.4821327,-1.515616,-0.6193584,2020/9/2 11:09:21
Patient,0,0,0,0.03046065,2020/9/2 11:09:21
Patient,0,0,0,0.03046065,2020/9/2 11:09:21
Patient,-2.142197,0.4049915,-1.515616,-0.5823817,2020/9/2 11:09:21
Patient,0,2.421317E+07,0,0.5199742,2020/9/2 11:09:21
Patient,-2.142197,0.4049915,-1.515616,-0.5823817,2020/9/2 11:09:21
Patient,0,1.77616E-40,0,3.403053E-41,2020/9/2 11:09:21
Patient,0,1.77616E-40,0,3.403053E-41,2020/9/2 11:09:21
Patient,-2.191329,0.501418,-1.467348,-0.6470909,2020/9/2 11:09:21
Patient,0,0.5205083,0,0,2020/9/2 11:09:21
Patient,-2.191329,0.5207034,-1.52527,-0.6470909,2020/9/2 11:09:21
Patient,0,0.5220628,0,2.521122E+07,2020/9/2 11:09:21
Patient,0,0.5220628,0,2.521122E+07,2020/9/2 11:09:21
Patient,-2.171676,0.4821327,-1.486655,-0.6748233,2020/9/2 11:09:21
Patient,NaN,NaN,0,2.51787E+07,2020/9/2 11:09:21
Patient,-2.171676,0.4821327,-1.505963,-0.6933116,2020/9/2 11:09:21
Patient,0,0.5221567,0,0,2020/9/2 11:09:21
Patient,0,0.5221567,0,0,2020/9/2 11:09:21
Patient,-2.152023,0.4435621,-1.438387,-0.6286025,2020/9/2 11:09:21
Patient,0,0.03046335,0,0,2020/9/2 11:09:21
Patient,-2.171676,0.4628474,-1.496309,-0.6470909,2020/9/2 11:09:21
Patient,0,0.5223842,0,0.5223651,2020/9/2 11:09:21
Patient,0,0.5223842,0,0.5223651,2020/9/2 11:09:21
Patient,-2.201156,0.4532048,-1.554231,-0.6101142,2020/9/2 11:09:21
Patient,0,9.853224E-23,0,4.568233E-43,2020/9/2 11:09:21
Patient,-2.201156,0.4532048,-1.554231,-0.6101142,2020/9/2 11:09:21
Patient,0,0.5225811,0,0.03046522,2020/9/2 11:09:21
Patient,0,0.5225811,0,0.03046522,2020/9/2 11:09:21
Patient,-2.201156,0.4532048,-1.554231,-0.6101142,2020/9/2 11:09:21
Patient,0,0,0,0.03046534,2020/9/2 11:09:21
Patient,-2.142197,0.4821327,-1.496309,-0.6193584,2020/9/2 11:09:21
Patient,0,0,7.006492E-45,0,2020/9/2 11:09:21
Patient,0,0,7.006492E-45,0,2020/9/2 11:09:21
Patient,-2.181503,0.4628474,-1.52527,-0.6748233,2020/9/2 11:09:21
Patient,0,0,NaN,NaN,2020/9/2 11:09:21
Patient,-2.201156,0.4339195,-1.477002,-0.6101142,2020/9/2 11:09:21
Patient,0,2.500617E-29,0,5.514698E-40,2020/9/2 11:09:21
Patient,0,2.500617E-29,0,5.514698E-40,2020/9/2 11:09:21
Patient,-2.16185,0.4435621,-1.496309,-0.6101142,2020/9/2 11:09:21
Patient,0,2.285986E+07,0,1.43493E-42,2020/9/2 11:09:21
Patient,-2.210983,0.4821327,-1.486655,-0.6748233,2020/9/2 11:09:21
Patient,0,0,0,0.4558661,2020/9/2 11:09:21
Patient,0,0,0,0.4558661,2020/9/2 11:09:21
Patient,-2.171676,0.4435621,-1.496309,-0.6655791,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,-2.152023,0.501418,-1.486655,-0.5823817,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,-2.201156,0.4724901,-1.554231,-0.6840674,2020/9/2 11:09:21
Patient,0,1.401298E-45,0,3.290669E-41,2020/9/2 11:09:21
Patient,-2.181503,0.4146341,-1.496309,-0.6193584,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,-2.152023,0.4628474,-1.477002,-0.6470909,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,-2.152023,0.4628474,-1.477002,-0.6470909,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,-2.16185,0.4724901,-1.486655,-0.6286025,2020/9/2 11:09:21
Patient,0,0,1.444447E-34,4.063766E-44,2020/9/2 11:09:21
Patient,-2.201156,0.4917754,-1.486655,-0.6378466,2020/9/2 11:09:21
Patient,0,0,1.444447E-34,4.62224E-32,2020/9/2 11:09:21
Patient,0,0,1.444447E-34,4.62224E-32,2020/9/2 11:09:21
Patient,-2.191329,0.4724901,-1.496309,-0.6378466,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,-2.181503,0.3857062,-1.486655,-0.6470909,2020/9/2 11:09:21
Patient,0,NaN,NaN,0,2020/9/2 11:09:21
Patient,0,NaN,NaN,0,2020/9/2 11:09:21
Patient,-2.152023,0.4917754,-1.505963,-0.6748233,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,-2.171676,0.4242768,-1.467348,-0.6286025,2020/9/2 11:09:21
Patient,0,0.4519758,0,0.4519863,2020/9/2 11:09:21
Patient,0,0.4519758,0,0.4519863,2020/9/2 11:09:21
Patient,-2.171676,0.4242768,-1.467348,-0.6286025,2020/9/2 11:09:21
Patient,0,1.786667E+07,0,1.785963E+07,2020/9/2 11:09:21
Patient,-2.13237,0.4917754,-1.505963,-0.6470909,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,-2.171676,0.4146341,-1.457695,-0.6193584,2020/9/2 11:09:21
Patient,0,0.4543507,0,1.788949E+07,2020/9/2 11:09:21
Patient,-2.142197,0.4532048,-1.467348,-0.6655791,2020/9/2 11:09:21
Patient,-1.487581E+10,7.60999E-39,0,0,2020/9/2 11:09:21
Patient,-1.487581E+10,7.60999E-39,0,0,2020/9/2 11:09:21
Patient,-2.16185,0.4724901,-1.486655,-0.6101142,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,-2.171676,0.4628474,-1.534923,-0.5823817,2020/9/2 11:09:21
Patient,0,-0.002929688,1.951504E-40,0,2020/9/2 11:09:21
Patient,0,-0.002929688,1.951504E-40,0,2020/9/2 11:09:21
Patient,-2.220809,0.4435621,-1.477002,-0.6193584,2020/9/2 11:09:21
Patient,0,0,0,0,2020/9/2 11:09:21
Patient,-2.142197,0.4628474,-1.505963,-0.6470909,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.13237,0.4724901,-1.505963,-0.6655791,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.13237,0.4724901,-1.505963,-0.6655791,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.171676,0.4917754,-1.477002,-0.6193584,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.171676,0.3953488,-1.496309,-0.6193584,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.191329,0.4242768,-1.534923,-0.6286025,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.191329,0.4724901,-1.554231,-0.5823817,2020/9/2 11:09:22
Patient,0,0,0,1.839032E+07,2020/9/2 11:09:22
Patient,0,0,0,1.839032E+07,2020/9/2 11:09:22
Patient,-2.201156,0.4532048,-1.448041,-0.6286025,2020/9/2 11:09:22
Patient,0,1.787925E+07,0,1.788117E+07,2020/9/2 11:09:22
Patient,-2.201156,0.4532048,-1.448041,-0.6286025,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.210983,0.4435621,-1.505963,-0.6470909,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.142197,0.5207034,-1.544577,-0.6101142,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.171676,0.4532048,-1.467348,-0.6286025,2020/9/2 11:09:22
Patient,0,1.790462E+07,0,1.79253E+07,2020/9/2 11:09:22
Patient,-2.171676,0.4532048,-1.467348,-0.6286025,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.210983,0.4628474,-1.505963,-0.6193584,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.191329,0.4435621,-1.486655,-0.6193584,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.16185,0.4724901,-1.534923,-0.6655791,2020/9/2 11:09:22
Patient,0,2.271406E+07,0,1.43493E-42,2020/9/2 11:09:22
Patient,-2.16185,0.4339195,-1.496309,-0.656335,2020/9/2 11:09:22
Patient,0,0,0,1.850971E+07,2020/9/2 11:09:22
Patient,0,0,0,1.850971E+07,2020/9/2 11:09:22
Patient,-2.191329,0.3857062,-1.52527,-0.6193584,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.122543,0.4532048,-1.52527,-0.6655791,2020/9/2 11:09:22
Patient,0,1.792722E+07,0,1.793682E+07,2020/9/2 11:09:22
Patient,0,1.792722E+07,0,1.793682E+07,2020/9/2 11:09:22
Patient,-2.16185,0.5110607,-1.486655,-0.6193584,2020/9/2 11:09:22
Patient,0,-3.351773E-25,4.591074E-41,0,2020/9/2 11:09:22
Patient,-2.171676,0.4917754,-1.467348,-0.6933116,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.171676,0.4724901,-1.486655,-0.6748233,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.220809,0.4628474,-1.496309,-0.6008701,2020/9/2 11:09:22
Patient,0,1.401298E-45,0,2.466547E-39,2020/9/2 11:09:22
Patient,0,1.401298E-45,0,2.466547E-39,2020/9/2 11:09:22
Patient,-2.191329,0.4821327,-1.477002,-0.6193584,2020/9/2 11:09:22
Patient,0,2.276683E+07,0,2.276651E+07,2020/9/2 11:09:22
Patient,-2.171676,0.4339195,-1.515616,-0.6101142,2020/9/2 11:09:22
Patient,7.006492E-45,NaN,NaN,NaN,2020/9/2 11:09:22
Patient,7.006492E-45,NaN,NaN,NaN,2020/9/2 11:09:22
Patient,-2.13237,0.4628474,-1.515616,-0.6378466,2020/9/2 11:09:22
Patient,0,1.401298E-45,0,3.398933E-10,2020/9/2 11:09:22
Patient,-2.201156,0.4435621,-1.448041,-0.6470909,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.181503,0.4821327,-1.515616,-0.6470909,2020/9/2 11:09:22
Patient,0,0,0,1.43493E-42,2020/9/2 11:09:22
Patient,-2.152023,0.4628474,-1.496309,-0.6470909,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.171676,0.4339195,-1.477002,-0.6378466,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.122543,0.4339195,-1.52527,-0.6286025,2020/9/2 11:09:22
Patient,0,1.401298E-45,0,3.290669E-41,2020/9/2 11:09:22
Patient,0,1.401298E-45,0,3.290669E-41,2020/9/2 11:09:22
Patient,-2.122543,0.4339195,-1.52527,-0.6286025,2020/9/2 11:09:22
Patient,0,0,0,5.293956E-23,2020/9/2 11:09:22
Patient,-2.16185,0.4628474,-1.496309,-0.6286025,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.142197,0.4435621,-1.563884,-0.6470909,2020/9/2 11:09:22
Patient,0,0,0,0.4535387,2020/9/2 11:09:22
Patient,-2.220809,0.4724901,-1.467348,-0.656335,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.191329,0.4821327,-1.448041,-0.6840674,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.201156,0.4242768,-1.477002,-0.5916259,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.191329,0.4435621,-1.448041,-0.6193584,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.152023,0.501418,-1.505963,-0.5916259,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.152023,0.4435621,-1.515616,-0.6655791,2020/9/2 11:09:22
Patient,0,1.401298E-45,0,3.398933E-10,2020/9/2 11:09:22
Patient,-2.181503,0.4435621,-1.505963,-0.6101142,2020/9/2 11:09:22
Patient,-1.487581E+10,1.992646E-42,0,2.417852E+24,2020/9/2 11:09:22
Patient,-1.487581E+10,1.992646E-42,0,2.417852E+24,2020/9/2 11:09:22
Patient,-2.16185,0.4821327,-1.457695,-0.6286025,2020/9/2 11:09:22
Patient,0,0,0,6.434889E-40,2020/9/2 11:09:22
Patient,-2.083237,0.4435621,-1.505963,-0.6470909,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.171676,0.4435621,-1.467348,-0.6008701,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.181503,0.4532048,-1.448041,-0.6193584,2020/9/2 11:09:22
Patient,0,0,0,0.4531891,2020/9/2 11:09:22
Patient,0,0,0,0.4531891,2020/9/2 11:09:22
Patient,-2.230636,0.4917754,-1.496309,-0.6470909,2020/9/2 11:09:22
Patient,8.601946E-39,0,0,0,2020/9/2 11:09:22
Patient,-2.171676,0.4339195,-1.52527,-0.7025558,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.181503,0.4339195,-1.477002,-0.5731376,2020/9/2 11:09:22
Patient,0,2.269829E+07,0,1.43493E-42,2020/9/2 11:09:22
Patient,-2.201156,0.4724901,-1.554231,-0.6470909,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.201156,0.4724901,-1.554231,-0.6470909,2020/9/2 11:09:22
Patient,0,0,0,0,2020/9/2 11:09:22
Patient,-2.201156,0.4724901,-1.554231,-0.6470909,2020/9/2 11:09:22
Patient,0,1.401298E-45,0,3.290669E-41,2020/9/2 11:09:22
Patient,0,1.401298E-45,0,3.290669E-41,2020/9/2 11:09:22
Patient,-2.201156,0.4724901,-1.457695,-0.6378466,2020/9/2 11:09:23
Patient,0,0,0,0,2020/9/2 11:09:23
Patient,-2.16185,0.4532048,-1.573538,-0.6008701,2020/9/2 11:09:23
Patient,0,2.279483E+07,0,1.43493E-42,2020/9/2 11:09:23
Patient,0,2.279483E+07,0,1.43493E-42,2020/9/2 11:09:23
Patient,-2.152023,0.4532048,-1.505963,-0.6748233,2020/9/2 11:09:23
Patient,0,0,0,0,2020/9/2 11:09:23
Patient,-2.191329,0.4724901,-1.477002,-0.5731376,2020/9/2 11:09:23
Patient,0,2.307971E+07,0,2.307981E+07,2020/9/2 11:09:23
Patient,0,2.307971E+07,0,2.307981E+07,2020/9/2 11:09:23
Patient,-2.16185,0.4724901,-1.486655,-0.656335,2020/9/2 11:09:23
Patient,0,NaN,NaN,0,2020/9/2 11:09:23
Patient,-2.181503,0.4821327,-1.52527,-0.6193584,2020/9/2 11:09:23
Patient,5.785765E-39,9.551021E-39,9.183697E-39,1.129582E-38,2020/9/2 11:09:23
Patient,5.785765E-39,9.551021E-39,9.183697E-39,1.129582E-38,2020/9/2 11:09:23
Patient,-2.152023,0.5399886,-1.583191,-0.6378466,2020/9/2 11:09:23
Patient,0,2.30763E+07,0,1.83707E+07,2020/9/2 11:09:23
Patient,-2.16185,0.4049915,-1.515616,-0.6101142,2020/9/2 11:09:23
Patient,0,0,0,0,2020/9/2 11:09:23
Patient,0,0,0,0,2020/9/2 11:09:23
Patient,-2.171676,0.4724901,-1.477002,-0.6470909,2020/9/2 11:09:23
Patient,0,NaN,NaN,0,2020/9/2 11:09:23
Patient,-2.210983,0.4339195,-1.477002,-0.6470909,2020/9/2 11:09:23
Patient,0,3.856787E-34,0,0,2020/9/2 11:09:23
Patient,0,3.856787E-34,0,0,2020/9/2 11:09:23
Patient,-2.13237,0.4821327,-1.515616,-0.6378466,2020/9/2 11:09:23
Patient,0,1.788821E+07,0,2.308322E+07,2020/9/2 11:09:23
Patient,-2.181503,0.4146341,-1.477002,-0.6008701,2020/9/2 11:09:23
Patient,0,0,0,5.563155E-43,2020/9/2 11:09:23
Patient,0,0,0,5.563155E-43,2020/9/2 11:09:23
Patient,-2.191329,0.4242768,-1.448041,-0.5916259,2020/9/2 11:09:23
Patient,0,2.306942E+07,0,2.30691E+07,2020/9/2 11:09:23
Patient,-2.210983,0.4628474,-1.457695,-0.6378466,2020/9/2 11:09:23
Patient,0,0,0,0,2020/9/2 11:09:23
Patient,0,0,0,0,2020/9/2 11:09:23
Patient,-2.191329,0.4532048,-1.52527,-0.6101142,2020/9/2 11:09:23
Patient,NaN,NaN,0,2.3052E+07,2020/9/2 11:09:23
Patient,-2.181503,0.4532048,-1.505963,-0.6008701,2020/9/2 11:09:23
Patient,8.856206E-43,7.006492E-45,NaN,NaN,2020/9/2 11:09:23
Patient,8.856206E-43,7.006492E-45,NaN,NaN,2020/9/2 11:09:23
Patient,-2.201156,0.4821327,-1.477002,-0.6840674,2020/9/2 11:09:23
Patient,0,0,0,5.563155E-43,2020/9/2 11:09:23
Patient,-2.152023,0.4339195,-1.496309,-0.6193584,2020/9/2 11:09:23
Patient,0,1.834107E+07,0,2.307275E+07,2020/9/2 11:09:23
Patient,0,1.834107E+07,0,2.307275E+07,2020/9/2 11:09:23
Patient,-2.201156,0.4628474,-1.52527,-0.6193584,2020/9/2 11:09:23
Patient,0,2.309285E+07,0,NaN,2020/9/2 11:09:23
Patient,-2.16185,0.4532048,-1.477002,-0.6655791,2020/9/2 11:09:23
Patient,NaN,0,0,0,2020/9/2 11:09:23
Patient,NaN,0,0,0,2020/9/2 11:09:23
Patient,-2.181503,0.5110607,-1.457695,-0.6655791,2020/9/2 11:09:23
Patient,0,3.856755E-34,0,0,2020/9/2 11:09:23
Patient,-2.181503,0.4628474,-1.477002,-0.656335,2020/9/2 11:09:23
Patient,0,0,0,5.563155E-43,2020/9/2 11:09:23
Patient,0,0,0,5.563155E-43,2020/9/2 11:09:23
Patient,-2.13237,0.4532048,-1.467348,-0.6748233,2020/9/2 11:09:23
Patient,0,4.598193E-40,0,0,2020/9/2 11:09:23
Patient,-2.152023,0.4628474,-1.534923,-0.6470909,2020/9/2 11:09:23
Patient,0,0,0,0,2020/9/2 11:09:23
Patient,0,0,0,0,2020/9/2 11:09:23
Patient,-2.152023,0.4435621,-1.52527,-0.6378466,2020/9/2 11:09:23
Patient,0,4.568233E-43,NaN,NaN,2020/9/2 11:09:23
Patient,-2.181503,0.4146341,-1.563884,-0.6193584,2020/9/2 11:09:23
Patient,NaN,NaN,0,2.312874E+07,2020/9/2 11:09:23
Patient,NaN,NaN,0,2.312874E+07,2020/9/2 11:09:23
Patient,-2.16185,0.4821327,-1.467348,-0.5731376,2020/9/2 11:09:23
Patient,NaN,NaN,0,2.31671E+07,2020/9/2 11:09:23
Patient,-2.210983,0.501418,-1.448041,-0.6470909,2020/9/2 11:09:23
Patient,0,0.4587128,0,NaN,2020/9/2 11:09:23
Patient,0,0.4587128,0,NaN,2020/9/2 11:09:23
Patient,-2.16185,0.4242768,-1.496309,-0.6655791,2020/9/2 11:09:23
Patient,0,0,0,0,2020/9/2 11:09:23
Patient,-2.181503,0.4917754,-1.477002,-0.6748233,2020/9/2 11:09:23
Patient,0,5.563155E-43,7.006492E-45,0,2020/9/2 11:09:23
Patient,0,5.563155E-43,7.006492E-45,0,2020/9/2 11:09:23
Patient,-2.152023,0.4724901,-1.534923,-0.656335,2020/9/2 11:09:23
Patient,0,0.454643,0,2.313554E+07,2020/9/2 11:09:23
Patient,-2.152023,0.4724901,-1.534923,-0.656335,2020/9/2 11:09:23
Patient,0,2.522907E+07,0,0.4604719,2020/9/2 11:09:23
Patient,0,2.522907E+07,0,0.4604719,2020/9/2 11:09:23
Patient,-2.201156,0.4628474,-1.496309,-0.5916259,2020/9/2 11:09:23
Patient,7.006492E-45,0,NaN,NaN,2020/9/2 11:09:23
Patient,-2.16185,0.4917754,-1.496309,-0.6655791,2020/9/2 11:09:23
Patient,0,2.313909E+07,0,0.4551704,2020/9/2 11:09:23
Patient,0,2.313909E+07,0,0.4551704,2020/9/2 11:09:23
Patient,-2.181503,0.5110607,-1.448041,-0.656335,2020/9/2 11:09:23
Patient,0,2.312174E+07,0,2.519608E+07,2020/9/2 11:09:23
Patient,-2.181503,0.5110607,-1.448041,-0.656335,2020/9/2 11:09:23
Patient,0,2.31425E+07,0,2.314259E+07,2020/9/2 11:09:23
Patient,0,2.31425E+07,0,2.314259E+07,2020/9/2 11:09:23
Patient,-2.142197,0.501418,-1.486655,-0.6748233,2020/9/2 11:09:23
Patient,0,0.4564793,0,2.3146E+07,2020/9/2 11:09:23
Patient,-2.220809,0.4821327,-1.467348,-0.6840674,2020/9/2 11:09:23
Patient,NaN,NaN,0,2.316013E+07,2020/9/2 11:09:23
Patient,NaN,NaN,0,2.316013E+07,2020/9/2 11:09:23
Patient,-2.171676,0.4821327,-1.438387,-0.6655791,2020/9/2 11:09:23
Patient,0,2.519704E+07,0,0.4464467,2020/9/2 11:09:23
Patient,-2.142197,0.4435621,-1.505963,-0.6101142,2020/9/2 11:09:23
Patient,0,5.829402E-43,0,0,2020/9/2 11:09:23
Patient,0,5.829402E-43,0,0,2020/9/2 11:09:23
Patient,-2.181503,0.4532048,-1.477002,-0.6748233,2020/9/2 11:09:23
Patient,0,0,0,0,2020/9/2 11:09:23
Patient,-2.16185,0.4532048,-1.554231,-0.6286025,2020/9/2 11:09:23
Patient,0,0,0,0,2020/9/2 11:09:23
Patient,0,0,0,0,2020/9/2 11:09:23
Patient,-2.210983,0.4532048,-1.467348,-0.6378466,2020/9/2 11:09:23
Patient,NaN,0,0,0,2020/9/2 11:09:23
Patient,-2.210983,0.4532048,-1.467348,-0.6378466,2020/9/2 11:09:23
